,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0000132,GO:0000132,establishment of mitotic spindle orientation,10/1349,37/28928,0.27027027,5.795684491,6.455629435,5.16623248426433e-06,5.8182812444142e-05,4.53134290201315e-05,Plk1/Spdl1/Ndc80/Bccip/Cenpa/Hdac3/Mad2l1/Kat5/Numa1/Fbxw11,10
GO:0071763,GO:0071763,nuclear membrane organization,10/1349,37/28928,0.27027027,5.795684491,6.455629435,5.16623248426433e-06,5.8182812444142e-05,4.53134290201315e-05,Cdk1/Plk1/Chmp6/Chmp4b/Tardbp/Banf1/Ankle2/Chmp3/Chmp7/Atr,10
GO:1902275,GO:1902275,regulation of chromatin organization,10/1349,37/28928,0.27027027,5.795684491,6.455629435,5.16623248426433e-06,5.8182812444142e-05,4.53134290201315e-05,Hnrnpu/Setd1a/Kat5/Kmt2a/Lsm11/Tpr/Dyrk1a/Ssrp1/Trim28/Resf1,10
GO:1900182,GO:1900182,positive regulation of protein localization to nucleus,17/1349,103/28928,0.165048544,3.539306354,5.709754941,5.41891995382174e-06,6.08808440332515e-05,4.74146863807061e-05,Cdk1/Zpr1/Ran/Ogt/Smo/Mepce/Ipo7/Tardbp/Hdac3/Ect2/Dmap1/Rbm22/Brca1/Stk11/Tpr/Trim28/Nmd3,17
GO:0006888,GO:0006888,endoplasmic reticulum to Golgi vesicle-mediated transport,19/1349,125/28928,0.152,3.259492958,5.599065546,5.45283672931607e-06,6.10861460869857e-05,4.75745779302681e-05,Rabggta/Trappc1/Sec13/Hyou1/Trappc4/Copa/Trappc11/Copb2/Cul3/Use1/Trappc5/Sec16a/Scfd1/Ykt6/Golt1b/Preb/Nrbp1/Stx5a/Trappc3,19
GO:1903322,GO:1903322,positive regulation of protein modification by small protein conjugation or removal,21/1349,148/28928,0.141891892,3.042734358,5.510179817,5.46352384183169e-06,6.10861460869857e-05,4.75745779302681e-05,Plk1/Hspa5/Skp1/Nsmce3/Cd300ld3/Mastl/Rbx1/Rnf40/Skp2/Nop53/Hdac3/Ube2n/Uba2/Cul3/Birc5/Huwe1/Sprtn/Paxip1/Dnaja3/Gnl3/Cdc20,21
GO:0009206,GO:0009206,purine ribonucleoside triphosphate biosynthetic process,18/1349,114/28928,0.157894737,3.385899887,5.645095345,5.53301782860095e-06,6.17144296267029e-05,4.8063892220615e-05,Ndufs2/Ndufa1/Slc25a12/Ndufa13/Ndufa2/Ndufb6/Ndufc2/Ndufb8/Ndufs7/Ndufb7/Ndufa6/Ndufv2/Ndufa8/Ndufb9/Cox11/Ndufa3/Ndufa11/Ndufb10,18
GO:0009299,GO:0009299,mRNA transcription,12/1349,54/28928,0.222222222,4.765340582,6.125140908,5.59678763518917e-06,6.19787461271545e-05,4.8269744885327e-05,Ncbp2/Ncbp1/Taf2/Taf5/Ddx5/Taf12/Taf6/Taf7/Taf8/Tbp/Taf10/Taf3,12
GO:0042307,GO:0042307,positive regulation of protein import into nucleus,12/1349,54/28928,0.222222222,4.765340582,6.125140908,5.59678763518917e-06,6.19787461271545e-05,4.8269744885327e-05,Cdk1/Zpr1/Ran/Smo/Tardbp/Hdac3/Ect2/Dmap1/Rbm22/Brca1/Tpr/Trim28,12
GO:0170036,GO:0170036,import into the mitochondrion,12/1349,54/28928,0.222222222,4.765340582,6.125140908,5.59678763518917e-06,6.19787461271545e-05,4.8269744885327e-05,Hspa9/Grpel1/Pnpt1/Timm44/Fxn/Dnajc19/Slc25a38/Opa1/Romo1/Timm23/Mrpl18/Timm50,12
GO:0006390,GO:0006390,mitochondrial transcription,8/1349,23/28928,0.347826087,7.458793954,6.853261072,5.73113979267619e-06,6.3315449138137e-05,4.93107842312215e-05,Kansl3/Tfb1m/Twnk/Mrpl12/Kat8/Thap11/Polrmt/Mterf3,8
GO:0042733,GO:0042733,embryonic digit morphogenesis,14/1349,73/28928,0.191780822,4.1125542,5.888927786,6.01494295230929e-06,6.61472770991411e-05,5.15162437117403e-05,Tmem107/B9d1/Fuz/Tmem231/Gli2/Tbc1d32/Ift88/Ift140/Wdpcp/Cplane1/Traf3ip1/Ift52/Ttbk2/Ift122,14
GO:0006605,GO:0006605,protein targeting,33/1349,303/28928,0.108910891,2.335488701,5.168412876,6.0159808051374e-06,6.61472770991411e-05,5.15162437117403e-05,Ogt/Hspa5/Srp19/Grpel1/Timm29/Timm44/Ndufa13/Pmpcb/Hgs/Get4/Chmp4b/Dnajc19/Pmpca/Srp54a/Nup54/Srp72/Vps51/Timm10/Get1/Romo1/Timm23/Vps53/Hspd1/Arl6/C2cd5/Gga3/Spcs2/Timm50/Pik3r4/Srp68/Sec61a1/Sec63/Tomm22,33
GO:1901875,GO:1901875,positive regulation of post-translational protein modification,21/1349,149/28928,0.140939597,3.022313322,5.473588477,6.08419572262881e-06,6.6581764511787e-05,5.1854627397678e-05,Plk1/Hspa5/Skp1/Nsmce3/Cd300ld3/Mastl/Rbx1/Rnf40/Skp2/Nop53/Hdac3/Ube2n/Uba2/Cul3/Birc5/Huwe1/Sprtn/Paxip1/Dnaja3/Gnl3/Cdc20,21
GO:1903313,GO:1903313,positive regulation of mRNA metabolic process,21/1349,149/28928,0.140939597,3.022313322,5.473588477,6.08419572262881e-06,6.6581764511787e-05,5.1854627397678e-05,Eif4a3/Ccnb1/Polr2g/Upf1/Snw1/Ncbp1/Mettl16/Pnpt1/Prmt5/Cdc73/Hnrnpu/Pabpc1/Tardbp/Snrnp70/Clns1a/Mettl14/Wdr77/Dhx36/Ago2/Exosc10/Cnot3,21
GO:0009142,GO:0009142,nucleoside triphosphate biosynthetic process,19/1349,126/28928,0.150793651,3.233623966,5.557153916,6.14378285073976e-06,6.70756527704294e-05,5.22392731308721e-05,Ndufs2/Ndufa1/Slc25a12/Ndufa13/Dtymk/Ndufa2/Ndufb6/Ndufc2/Ndufb8/Ndufs7/Ndufb7/Ndufa6/Ndufv2/Ndufa8/Ndufb9/Cox11/Ndufa3/Ndufa11/Ndufb10,19
GO:0009145,GO:0009145,purine nucleoside triphosphate biosynthetic process,18/1349,115/28928,0.156521739,3.356457279,5.599930879,6.27707971622966e-06,6.83700701486048e-05,5.32473799501271e-05,Ndufs2/Ndufa1/Slc25a12/Ndufa13/Ndufa2/Ndufb6/Ndufc2/Ndufb8/Ndufs7/Ndufb7/Ndufa6/Ndufv2/Ndufa8/Ndufb9/Cox11/Ndufa3/Ndufa11/Ndufb10,18
GO:0045047,GO:0045047,protein targeting to ER,11/1349,46/28928,0.239130435,5.127920843,6.196765474,6.4346164929279e-06,6.99218279325187e-05,5.44559063730346e-05,Hspa5/Srp19/Get4/Chmp4b/Srp54a/Srp72/Get1/Spcs2/Srp68/Sec61a1/Sec63,11
GO:0051302,GO:0051302,regulation of cell division,24/1349,186/28928,0.129032258,2.766971951,5.346825988,6.51733745043468e-06,7.06552471262077e-05,5.50271014937094e-05,Plk1/Wdr5/Aurka/Men1/Dr1/Rack1/Cdca8/Prpf40a/Bbs4/Sgf29/Incenp/Cul3/Birc5/Ect2/Kif3b/Exoc7/Kif18b/Kif20a/Fgfr2/Chmp3/Prc1/Pik3r4/Ahctf1/Kif23,24
GO:0042168,GO:0042168,heme metabolic process,10/1349,38/28928,0.263157895,5.643166478,6.334330187,6.71909949474441e-06,7.26727777520141e-05,5.6598377046884e-05,Urod/Fech/Fxn/Cox15/Hmbs/Iba57/Srrd/Alad/Alas1/Cox10,10
GO:0044773,GO:0044773,mitotic DNA damage checkpoint signaling,15/1349,84/28928,0.178571429,3.829291539,5.743253892,7.09955870821963e-06,7.64314440977705e-05,5.95256686904823e-05,Cdk1/Plk1/Rad9a/Rpa2/Topbp1/Nop53/Chek1/Hus1/Clspn/Ppp1r10/Brca1/Rad17/Mbtps1/Ccnd1/Zfp830,15
GO:0051851,GO:0051851,modulation by host of symbiont process,15/1349,84/28928,0.178571429,3.829291539,5.743253892,7.09955870821963e-06,7.64314440977705e-05,5.95256686904823e-05,Eef1a1/Ctdp1/Ddx56/Smc6/Snw1/Cdk9/Tardbp/Tmem41b/Brd4/Sap30bp/Smarca4/Ccnk/Sprr2a1/Smc5/Smarcb1,15
GO:0001889,GO:0001889,liver development,24/1349,187/28928,0.128342246,2.752175309,5.316377818,7.15149137360194e-06,7.68123147535023e-05,5.98222950428252e-05,Sox9/Pcna/Dut/Smo/Slc7a5/Aurka/Pnpt1/Pkm/Hmbs/Sod2/Rpgrip1l/Ift88/Gfer/Gli1/Smarca4/Cul3/Rps15/Sco1/Aco2/Pik3ca/Ccnd1/Smarcb1/Taf10/Sec63,24
GO:0051255,GO:0051255,spindle midzone assembly,6/1349,12/28928,0.5,10.72201631,7.449828506,7.37252147031543e-06,7.88214277010682e-05,6.1387014813468e-05,Cdca8/Incenp/Birc5/Kif4/Prc1/Kif23,6
GO:0070203,GO:0070203,regulation of establishment of protein localization to telomere,6/1349,12/28928,0.5,10.72201631,7.449828506,7.37252147031543e-06,7.88214277010682e-05,6.1387014813468e-05,Cct4/Cct8/Cct3/Tcp1/Cct5/Dkc1,6
GO:0000154,GO:0000154,rRNA modification,9/1349,31/28928,0.290322581,6.225686889,6.438226738,8.06372694665519e-06,8.58158097075231e-05,6.68343182227601e-05,Mettl16/Dimt1/Tfb1m/Ftsj3/Nat10/Dkc1/Trmt112/Nop10/Bud23,9
GO:0043162,GO:0043162,ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway,9/1349,31/28928,0.290322581,6.225686889,6.438226738,8.06372694665519e-06,8.58158097075231e-05,6.68343182227601e-05,Vps25/Chmp6/Chmp4b/Snf8/Vps36/Ptpn23/Tsg101/Chmp3/Chmp7,9
GO:1905508,GO:1905508,protein localization to microtubule organizing center,10/1349,39/28928,0.256410256,5.498469902,6.217263633,8.65958180244897e-06,9.19461317239433e-05,7.16086819891782e-05,Aurka/Nudcd3/Stil/Bbs4/Pibf1/Cep83/Numa1/Spag5/Cep192/Dctn2,10
GO:1900180,GO:1900180,regulation of protein localization to nucleus,22/1349,165/28928,0.133333333,2.859204349,5.296883526,9.19091295248779e-06,9.73649226016971e-05,7.58288972984633e-05,Cdk1/Zpr1/Ran/Ogt/Glul/Smo/Sin3a/Mepce/Ipo7/Tardbp/Polr1a/Hdac3/Nup54/Mtor/Ect2/Dmap1/Rbm22/Brca1/Stk11/Tpr/Trim28/Nmd3,22
GO:0006611,GO:0006611,protein export from nucleus,13/1349,66/28928,0.196969697,4.223824606,5.798939497,9.46714810581792e-06,0.000100063,7.79300310448937e-05,Ran/Rangap1/Ptpn11/Xpo1/Cse1l/Hspa9/Hdac3/Txn1/Xpo5/Rbm22/Nup214/Prpf4b/Tpr,13
GO:2000036,GO:2000036,regulation of stem cell population maintenance,14/1349,76/28928,0.184210526,3.950216535,5.695621783,9.81270048134051e-06,0.000103479,8.05909108910095e-05,Ogt/Smo/Actl6a/Sin3a/Rbbp4/Sap130/Taf5l/Smarca4/Smarce1/Suds3/Zc3h13/Taf6l/Smarcb1/Cnot3,14
GO:0045815,GO:0045815,transcription initiation-coupled chromatin remodeling,12/1349,57/28928,0.210526316,4.514533182,5.8741168,1.01407468438549e-05,0.000106696,8.30962738153813e-05,Wdr5/Men1/Sgf29/Kat8/Smarca4/Setd1a/Trmt112/Ash2l/Kmt2a/Rbbp5/Smarcb1/Rbm14,12
GO:0009201,GO:0009201,ribonucleoside triphosphate biosynthetic process,18/1349,119/28928,0.151260504,3.243635186,5.424129458,1.02366560815045e-05,0.000107462,8.36924037337582e-05,Ndufs2/Ndufa1/Slc25a12/Ndufa13/Ndufa2/Ndufb6/Ndufc2/Ndufb8/Ndufs7/Ndufb7/Ndufa6/Ndufv2/Ndufa8/Ndufb9/Cox11/Ndufa3/Ndufa11/Ndufb10,18
GO:0099111,GO:0099111,microtubule-based transport,28/1349,243/28928,0.115226337,2.470917339,5.092515883,1.04510306718307e-05,0.000109465,8.52521998251034e-05,Dync1h1/Ift46/Dync1i2/Ttc21b/Fuz/Wdr19/Sfpq/Dync2h1/Hnrnpu/Ift88/Actr10/Ift172/Ift140/Ift20/Wdpcp/Arl3/Kif3b/Wdr35/Ift27/Ift57/Traf3ip1/Ift52/Bbs1/Stk11/Ift122/Ift74/Sod1/Fbxw11,28
GO:0006901,GO:0006901,vesicle coating,9/1349,32/28928,0.28125,6.031134173,6.297822839,1.07557632405557e-05,0.00011215,8.73436669540574e-05,Trappc1/Trappc4/Trappc11/Gbf1/Cul3/Trappc5/Sec16a/Preb/Trappc3,9
GO:1902751,GO:1902751,positive regulation of cell cycle G2/M phase transition,9/1349,32/28928,0.28125,6.031134173,6.297822839,1.07557632405557e-05,0.00011215,8.73436669540574e-05,Rrm1/Cdk1/Ccnb1/Sin3a/Brd4/Rad51c/Ccnd1/Fbxo5/Cdc7,9
GO:0044380,GO:0044380,protein localization to cytoskeleton,13/1349,67/28928,0.194029851,4.160782448,5.728550345,1.12485503673226e-05,0.000117025,9.11406028109947e-05,Aurka/Nudcd3/Stil/Hnrnpu/Bbs4/Pibf1/Cep83/Numa1/Spag5/Cep192/Ttbk2/Ttk/Dctn2,13
GO:0010824,GO:0010824,regulation of centrosome duplication,11/1349,49/28928,0.224489796,4.813966506,5.909520651,1.2358113638638e-05,0.000127995,9.96837502853484e-05,Xpo1/Stil/Chmp4b/Nat10/Nubp1/Cep192/Chmp3/Sass6/Cep120/Ccnf/Rbm14,11
GO:0042789,GO:0042789,mRNA transcription by RNA polymerase II,11/1349,49/28928,0.224489796,4.813966506,5.909520651,1.2358113638638e-05,0.000127995,9.96837502853484e-05,Ncbp2/Ncbp1/Taf2/Taf5/Taf12/Taf6/Taf7/Taf8/Tbp/Taf10/Taf3,11
GO:0032388,GO:0032388,positive regulation of intracellular transport,21/1349,156/28928,0.134615385,2.886696698,5.225739758,1.25448290412297e-05,0.000129639,0.000100964,Cdk1/Zpr1/Ran/Ncbp2/Dync1h1/Smo/Tardbp/Hdac3/Ptpn23/Ect2/Dmap1/Eif3e/Rbm22/Brca1/Numa1/Spag5/Nrde2/Stk11/Prpf4b/Tpr/Trim28,21
GO:0031398,GO:0031398,positive regulation of protein ubiquitination,18/1349,121/28928,0.148760331,3.190021381,5.339006369,1.29557391026548e-05,0.000133588,0.00010404,Plk1/Hspa5/Skp1/Nsmce3/Cd300ld3/Mastl/Rbx1/Rnf40/Skp2/Hdac3/Ube2n/Cul3/Birc5/Huwe1/Sprtn/Paxip1/Dnaja3/Cdc20,18
GO:0051987,GO:0051987,positive regulation of attachment of spindle microtubules to kinetochore,6/1349,13/28928,0.461538462,9.897245823,7.09633457,1.31496493506946e-05,0.000134988,0.00010513,Ccnb1/Cdca8/Hnrnpu/Incenp/Birc5/Kat5,6
GO:0070202,GO:0070202,regulation of establishment of protein localization to chromosome,6/1349,13/28928,0.461538462,9.897245823,7.09633457,1.31496493506946e-05,0.000134988,0.00010513,Cct4/Cct8/Cct3/Tcp1/Cct5/Dkc1,6
GO:0045911,GO:0045911,positive regulation of DNA recombination,14/1349,78/28928,0.179487179,3.848928931,5.572170842,1.33996271471952e-05,0.000136948,0.000106656,Exosc3/Ruvbl2/Yeats4/Actl6a/Meaf6/Ruvbl1/Skp2/Trrap/Timeless/Prmt1/Dmap1/Paxip1/Kat5/Actr2,14
GO:0051298,GO:0051298,centrosome duplication,14/1349,78/28928,0.179487179,3.848928931,5.572170842,1.33996271471952e-05,0.000136948,0.000106656,Xpo1/Ndc80/Stil/Chmp4b/Nat10/Brca1/Nubp1/Cep192/Cep85/Chmp3/Sass6/Cep120/Ccnf/Rbm14,14
GO:0030326,GO:0030326,embryonic limb morphogenesis,20/1349,145/28928,0.137931034,2.957797602,5.226996145,1.39177580798432e-05,0.000141619,0.000110295,Tmem107/B9d1/Fuz/Tmem231/Wdr19/Dync2h1/Gli2/Rpgrip1l/Tbc1d32/Ift88/Ift140/Wdpcp/Smarca4/Cplane1/Dicer1/Traf3ip1/Ift52/Nipbl/Ttbk2/Ift122,20
GO:0035113,GO:0035113,embryonic appendage morphogenesis,20/1349,145/28928,0.137931034,2.957797602,5.226996145,1.39177580798432e-05,0.000141619,0.000110295,Tmem107/B9d1/Fuz/Tmem231/Wdr19/Dync2h1/Gli2/Rpgrip1l/Tbc1d32/Ift88/Ift140/Wdpcp/Smarca4/Cplane1/Dicer1/Traf3ip1/Ift52/Nipbl/Ttbk2/Ift122,20
GO:0048872,GO:0048872,homeostasis of number of cells,41/1349,431/28928,0.09512761,2.039919576,4.810688459,1.39682901828979e-05,0.000141822,0.000110453,Sox9/Rps19/Jmjd6/Ptpn11/Rps6/Ppp2r3c/Smo/Ppp2ca/Hspa9/Nle1/Ppp2r1a/Hscb/Fech/Men1/Vhl/Hnrnpu/Sart3/Bbs4/Id2/Ift88/Ext1/Heatr3/Prmt1/Ncapg2/Rps14/Smarca4/Slc25a38/Setd1a/Rrn3/Sprr2a1/Sco1/Bap1/Zfx/Hmga1/Kmt2a/Dnaja3/Sod1/Alas1/Rac3/Caml/Rac1,41
GO:0007000,GO:0007000,nucleolus organization,7/1349,19/28928,0.368421053,7.900433069,6.65434064,1.45047242991175e-05,0.000146627,0.000114195,Rps19/Polr1b/Smarca5/Rrn3/Actr6/Pes1/Usp36,7
GO:0045945,GO:0045945,positive regulation of transcription by RNA polymerase III,7/1349,19/28928,0.368421053,7.900433069,6.65434064,1.45047242991175e-05,0.000146627,0.000114195,Brf1/Smarca5/Sf3b1/Mybbp1a/Mtor/Rptor/Chd8,7
GO:0072599,GO:0072599,establishment of protein localization to endoplasmic reticulum,11/1349,50/28928,0.22,4.717687176,5.818924264,1.51797712347229e-05,0.000153058,0.000119204,Hspa5/Srp19/Get4/Chmp4b/Srp54a/Srp72/Get1/Spcs2/Srp68/Sec61a1/Sec63,11
GO:0051053,GO:0051053,negative regulation of DNA metabolic process,19/1349,134/28928,0.141791045,3.040571789,5.236265904,1.52068762920297e-05,0.000153058,0.000119204,Plk1/Rps3/Gtpbp4/Hnrnpu/Timeless/Chek1/Nat10/Ttf1/Ten1/Rad17/Tinf2/Kat5/Cdt1/Fbxo5/C1qbp/Gnl3l/Ctc1/Atr/Exosc10,19
GO:0010212,GO:0010212,response to ionizing radiation,21/1349,158/28928,0.132911392,2.850156234,5.157454807,1.52867080710171e-05,0.000153529,0.00011957,Rrm1/Rad1/Rad51/Cop1/Rad9a/Ino80/Topbp1/Men1/Sod2/Grb2/Alad/Ints3/Hus1/Ect2/Brca1/Paxip1/Kat5/Nipbl/Stk11/H2aj/Atr,21
GO:0001510,GO:0001510,RNA methylation,13/1349,69/28928,0.188405797,4.040180058,5.591799971,1.57149367298168e-05,0.000157489,0.000122654,Hsd17b10/Trmt61a/Mettl16/Dimt1/Tfb1m/Mepce/Trmt6/Ftsj3/Wdr4/Mettl14/Trmt112/Mettl1/Bud23,13
GO:0001825,GO:0001825,blastocyst formation,12/1349,60/28928,0.2,4.288806523,5.639933942,1.76318290583837e-05,0.000175292,0.00013652,Nle1/Actl6a/Bysl/Wdr74/Sf3b1/Supt6/Cul3/Uspl1/Rpl7l1/Sf3b6/Rrp7a/Cnot3,12
GO:0141137,GO:0141137,"positive regulation of gene expression, epigenetic",12/1349,60/28928,0.2,4.288806523,5.639933942,1.76318290583837e-05,0.000175292,0.00013652,Wdr5/Men1/Sgf29/Kat8/Smarca4/Setd1a/Trmt112/Ash2l/Kmt2a/Rbbp5/Smarcb1/Rbm14,12
GO:0006520,GO:0006520,amino acid metabolic process,31/1349,291/28928,0.10652921,2.284415846,4.870312236,1.76401437426094e-05,0.000175292,0.00013652,Ahcy/Glul/Gmps/Farsa/Gatb/Hsd17b10/Fars2/Qrsl1/Mars1/Aasdhppt/Mars2/Slc25a12/Aars2/Iars2/Lars2/Got2/Dlst/Vars2/Sars2/Gfpt1/Gclc/Gatc/Ppat/Pars2/Gclm/Afmid/Dars2/Nars2/Rars2/Sephs2/Wars2,31
GO:1904358,GO:1904358,positive regulation of telomere maintenance via telomere lengthening,10/1349,42/28928,0.238095238,5.105722052,5.888964038,1.76425532255056e-05,0.000175292,0.00013652,Cct4/Cct8/Cct3/Tcp1/Cct5/Dkc1/Pnkp/Dhx36/Ptges3/Atr,10
GO:0043489,GO:0043489,RNA stabilization,14/1349,80/28928,0.175,3.752705708,5.452746874,1.80971942394119e-05,0.000179425,0.000139738,Srsf1/Mettl16/Hnrnpu/Pabpc1/Tardbp/Phax/Mtor/Dkc1/Dicer1/Mettl14/Nrde2/Dhx36/Ptbp1/Mettl1,14
GO:0034508,GO:0034508,centromere complex assembly,8/1349,27/28928,0.296296296,6.353787442,6.155381671,2.19622353355051e-05,0.000217281,0.000169221,Oip5/Cenpa/Cenpw/Cenph/Hjurp/Cenpo/Cenpn/Cenpp,8
GO:0006284,GO:0006284,base-excision repair,10/1349,43/28928,0.23255814,4.986984329,5.786433758,2.20326344853697e-05,0.000217514,0.000169402,Pcna/Dna2/Pole/Rpa2/Rps3/Pold1/Huwe1/Rpa3/Hmga1/Fen1,10
GO:1902369,GO:1902369,negative regulation of RNA catabolic process,15/1349,92/28928,0.163043478,3.496309666,5.303874983,2.21529216005844e-05,0.000218237,0.000169965,Srsf1/Mettl16/Hnrnpu/Pabpc1/Tardbp/Phax/Mtor/Dkc1/Dicer1/Mettl14/Nrde2/Dhx36/Lrpprc/Ptbp1/Mettl1,15
GO:0062125,GO:0062125,regulation of mitochondrial gene expression,9/1349,35/28928,0.257142857,5.514179816,5.909965874,2.38606196613223e-05,0.000234562,0.00018268,Kansl3/Mrps27/Tsfm/Rcc1l/Mtg2/Kat8/Thap11/Lrpprc/C1qbp,9
GO:0070972,GO:0070972,protein localization to endoplasmic reticulum,14/1349,82/28928,0.170731707,3.6611763,5.337110431,2.41882680451289e-05,0.00023728,0.000184797,Hspa5/Srp19/Get4/Chmp4b/Gbf1/Srp54a/Srp72/Get1/Btf3/Sec16a/Spcs2/Srp68/Sec61a1/Sec63,14
GO:0006334,GO:0006334,nucleosome assembly,12/1349,62/28928,0.193548387,4.150457926,5.492178457,2.49734576552752e-05,0.000244466,0.000190393,Sox9/Chaf1b/H2bc1/Supt16/Smarca5/H4c14/Sart3/Rbbp4/Smarca4/Mcm2/Brd2/Ssrp1,12
GO:0072595,GO:0072595,maintenance of protein localization in organelle,10/1349,44/28928,0.227272727,4.873643777,5.687033224,2.73274187419259e-05,0.000266946,0.0002079,Rangap1/Hspa5/Skp1/Hnrnpu/Bbs4/Hdac3/Txn1/Arl2/Taf8/Taf3,10
GO:0000963,GO:0000963,mitochondrial RNA processing,7/1349,21/28928,0.333333333,7.148010872,6.233201668,3.08313848181162e-05,0.000299284,0.000233086,Hsd17b10/Pnpt1/Trnt1/Supv3l1/Prorp/Mtpap/Elac2,7
GO:0008156,GO:0008156,negative regulation of DNA replication,7/1349,21/28928,0.333333333,7.148010872,6.233201668,3.08313848181162e-05,0.000299284,0.000233086,Gtpbp4/Timeless/Ttf1/Rad17/Cdt1/Fbxo5/Atr,7
GO:0032211,GO:0032211,negative regulation of telomere maintenance via telomerase,7/1349,21/28928,0.333333333,7.148010872,6.233201668,3.08313848181162e-05,0.000299284,0.000233086,Hnrnpu/Nat10/Ten1/Tinf2/Gnl3l/Ctc1/Exosc10,7
GO:0032479,GO:0032479,regulation of type I interferon production,19/1349,141/28928,0.134751773,2.889621416,4.974558817,3.15150618470075e-05,0.000305282,0.000237757,Ptpn11/Ddx56/Polr3b/Dhx33/Ufd1/Polr3a/Nploc4/Rbx1/Polr3f/Polr3d/Kat8/Cul3/Pola1/Banf1/Traf3ip1/Hspd1/Dhx36/Gapdh/Cactin,19
GO:0006778,GO:0006778,porphyrin-containing compound metabolic process,10/1349,45/28928,0.222222222,4.765340582,5.590591849,3.36751472156842e-05,0.00032485,0.000252997,Urod/Fech/Fxn/Cox15/Hmbs/Iba57/Srrd/Alad/Alas1/Cox10,10
GO:0032480,GO:0032480,negative regulation of type I interferon production,10/1349,45/28928,0.222222222,4.765340582,5.590591849,3.36751472156842e-05,0.00032485,0.000252997,Ptpn11/Ddx56/Ufd1/Nploc4/Rbx1/Kat8/Cul3/Banf1/Traf3ip1/Cactin,10
GO:0043144,GO:0043144,sno(s)RNA processing,6/1349,15/28928,0.4,8.577613047,6.492319598,3.5379683423855e-05,0.000339879,0.000264702,Rnf113a1/Exosc3/Dkc1/Exosc2/Exosc5/Exosc10,6
GO:1901836,GO:1901836,regulation of transcription of nucleolar large rRNA by RNA polymerase I,6/1349,15/28928,0.4,8.577613047,6.492319598,3.5379683423855e-05,0.000339879,0.000264702,Mars1/Nop53/Smarca4/Mtor/Dedd/Smarcb1,6
GO:0090114,GO:0090114,COPII-coated vesicle budding,9/1349,37/28928,0.243243243,5.216116042,5.675453186,3.86467405438012e-05,0.000370498,0.000288548,Trappc1/Sec13/Trappc4/Trappc11/Cul3/Trappc5/Sec16a/Preb/Trappc3,9
GO:0070199,GO:0070199,establishment of protein localization to chromosome,8/1349,29/28928,0.275862069,5.915595205,5.857362717,3.90677869769865e-05,0.000373367,0.000290782,Cct4/Cct8/Cct3/Ruvbl2/Tcp1/Cct5/Dkc1/Nipbl,8
GO:0044403,GO:0044403,biological process involved in symbiotic interaction,29/1349,275/28928,0.105454545,2.261370712,4.648281865,3.91069383672804e-05,0.000373367,0.000290782,Eef1a1/Ctdp1/Ddx56/Smc6/Snw1/Chmp6/Cdk9/Chmp4b/Slc3a2/Tardbp/Tmem41b/Brd4/Sap30bp/Smarca4/Ccnk/Exoc7/Sprr2a1/Ddb1/Romo1/Smc5/Dynlt1a/Hspd1/Tsg101/Chmp3/Gapdh/Chmp7/Cd300ld/Smarcb1/Cd300lf,29
GO:0006893,GO:0006893,Golgi to plasma membrane transport,12/1349,65/28928,0.184615385,3.958898329,5.281829787,4.09306341086695e-05,0.000389976,0.000303717,Rab34/Rack1/Nsf/Arfrp1/Arl3/Exoc1/Sys1/Exoc8/Bbs1/Sec16a/Gga3/Bbs2,12
GO:0006458,GO:0006458,'de novo' protein folding,10/1349,46/28928,0.217391304,4.661746221,5.496951957,4.12419613053385e-05,0.000392137,0.0003054,Cct4/Hspa5/Cct8/Cct3/Tcp1/Hspa9/Cct5/Telo2/Hspe1/Ptges3,10
GO:0072331,GO:0072331,signal transduction by p53 class mediator,21/1349,169/28928,0.124260355,2.664643106,4.80005279,4.24530747789652e-05,0.000402827,0.000313726,Rps7/Rpl37/Snw1/Hnrnpk/Pak1ip1/Rpf2/Triap1/Rpl5/Mybbp1a/Nop53/Bop1/Ddx5/Cops3/Rrn3/Rps15/Paxip1/Kat5/Rps20/Stk11/Dyrk1a/Atr,21
GO:0007021,GO:0007021,tubulin complex assembly,5/1349,10/28928,0.5,10.72201631,6.800496693,4.53142575413266e-05,0.000429098,0.000334187,Tbcc/Tbcd/Tbcb/Vbp1/Tbca,5
GO:0032212,GO:0032212,positive regulation of telomere maintenance via telomerase,9/1349,38/28928,0.236842105,5.07884983,5.564474531,4.85553188004051e-05,0.000456991,0.00035591,Cct4/Cct8/Cct3/Tcp1/Cct5/Dkc1/Pnkp/Ptges3/Atr,9
GO:0070979,GO:0070979,protein K11-linked ubiquitination,9/1349,38/28928,0.236842105,5.07884983,5.564474531,4.85553188004051e-05,0.000456991,0.00035591,Anapc11/Anapc2/Ubr4/Anapc1/Cdc27/Anapc10/Cdc23/Anapc5/Anapc13,9
GO:0071539,GO:0071539,protein localization to centrosome,9/1349,38/28928,0.236842105,5.07884983,5.564474531,4.85553188004051e-05,0.000456991,0.00035591,Aurka/Nudcd3/Stil/Bbs4/Pibf1/Cep83/Spag5/Cep192/Dctn2,9
