,id,num,neg.score,neg.p.value,neg.fdr,neg.rank,neg.goodsgrna,neg.lfc,pos.score,pos.p.value,pos.fdr,pos.rank,pos.goodsgrna,pos.lfc
235,Rpl37,3,8.6723e-06,2.7512e-05,0.002365,251,3,-2.534,0.99999,0.99999,1,21006,0,-2.534
236,Sbds,4,8.6824e-06,2.7745e-05,0.002375,252,4,-1.9721,0.99999,0.99999,1,21005,0,-1.9721
237,Ppp4c,4,8.7388e-06,2.8211e-05,0.002386,253,4,-2.011,0.99999,0.99999,1,21004,0,-2.011
238,Uqcr10,4,8.7874e-06,2.8211e-05,0.002386,254,4,-1.8762,0.99999,0.99999,1,21003,0,-1.8762
239,Snw1,4,8.8118e-06,2.8211e-05,0.002386,255,4,-2.0453,0.99999,0.99999,1,21002,0,-2.0453
240,Pold2,4,8.8689e-06,2.8678e-05,0.002416,256,4,-2.8224,0.99999,0.99999,1,21001,0,-2.8224
241,Ufd1,4,8.9508e-06,2.9144e-05,0.002427,257,4,-2.8555,0.99999,0.99999,1,21000,0,-2.8555
242,Nle1,4,9.0169e-06,2.9144e-05,0.002427,258,4,-2.4974,0.99999,0.99999,1,20999,0,-2.4974
243,Ino80,4,9.0251e-06,2.9144e-05,0.002427,259,4,-1.8208,0.99999,0.99999,1,20998,0,-1.8208
244,Nol10,4,9.1835e-06,3.0543e-05,0.002533,260,4,-1.9189,0.99999,0.99999,1,20997,0,-1.9189
245,Ncbp1,4,9.2507e-06,3.1009e-05,0.002552,262,4,-3.1256,0.99999,0.99999,1,20996,0,-3.1256
246,Eftud2,4,9.3864e-06,3.1942e-05,0.002589,263,4,-2.9386,0.99999,0.99999,1,20995,0,-2.9386
247,Mrpl27,4,9.4634e-06,3.1942e-05,0.002589,264,4,-1.6025,0.99999,0.99999,1,20994,0,-1.6025
248,Snap23,4,9.4806e-06,3.1942e-05,0.002589,265,4,-2.7806,0.99999,0.99999,1,20993,0,-2.7806
249,Rpa2,4,9.5668e-06,3.2408e-05,0.002616,266,4,-3.19,0.99999,0.99999,1,20992,0,-3.19
250,Srsf7,4,9.6014e-06,3.2874e-05,0.002616,267,4,-2.1038,0.99999,0.99999,1,20991,0,-2.1038
251,Cox7b,4,9.6361e-06,3.2874e-05,0.002616,268,4,-1.6577,0.99999,0.99999,1,20990,0,-1.6577
252,Mtrex,4,9.6448e-06,3.2874e-05,0.002616,269,4,-2.7319,0.99999,0.99999,1,20989,0,-2.7319
253,Alg11,4,9.7322e-06,3.3341e-05,0.002616,270,4,-1.883,0.99999,0.99999,1,20988,0,-1.883
254,Mrpl22,4,9.7936e-06,3.3341e-05,0.002616,271,4,-1.7448,0.99999,0.99999,1,20987,0,-1.7448
255,Gm8623,2,1.0073e-05,2.3082e-05,0.002198,272,2,-4.7095,0.99999,0.99999,1,20986,0,-4.7095
256,2210418O10Rik,5,1.0088e-05,4.3599e-05,0.003055,273,5,-2.1099,0.99999,0.99999,1,20985,0,-2.1099
257,Psma3,4,1.014e-05,3.3807e-05,0.002616,274,4,-3.4863,0.99993,0.99993,1,20589,0,-3.4863
258,Chmp6,4,1.0214e-05,3.3807e-05,0.002616,275,4,-2.2742,0.99999,0.99999,1,20984,0,-2.2742
259,Gosr2,4,1.0397e-05,3.4273e-05,0.002616,276,4,-2.2811,0.99999,0.99999,1,20982,0,-2.2811
260,Prpf6,4,1.0424e-05,3.4273e-05,0.002616,277,4,-2.3395,0.99999,0.99999,1,20981,0,-2.3395
261,Nup205,4,1.0434e-05,3.4273e-05,0.002616,278,4,-2.1041,0.99999,0.99999,1,20980,0,-2.1041
262,Gm10095,3,1.0581e-05,3.3807e-05,0.002616,279,3,-3.4731,0.99997,0.99998,1,20782,0,-3.4731
263,Rnh1,4,1.068e-05,3.4273e-05,0.002616,280,4,-2.1382,0.99999,0.99999,1,20979,0,-2.1382
264,Alg13,4,1.077e-05,3.4273e-05,0.002616,281,4,-2.4255,0.99999,0.99999,1,20978,0,-2.4255
265,Rps3,4,1.0846e-05,3.4273e-05,0.002616,282,4,-3.7819,0.99999,0.99999,1,20977,0,-3.7819
266,Eif2s3x,4,1.0951e-05,3.4739e-05,0.002616,283,4,-2.7772,0.99999,0.99999,1,20976,0,-2.7772
267,Tbcc,4,1.1027e-05,3.4739e-05,0.002616,284,4,-1.9386,0.99999,0.99999,1,20975,0,-1.9386
268,Yrdc,4,1.1037e-05,3.4739e-05,0.002616,285,4,-2.7873,0.99999,0.99999,1,20974,0,-2.7873
269,Psmc4,4,1.1066e-05,3.4739e-05,0.002616,286,4,-2.7064,0.99999,0.99999,1,20973,0,-2.7064
270,Trmt61a,4,1.1085e-05,3.5206e-05,0.002641,287,4,-1.9898,0.99999,0.99999,1,20972,0,-1.9898
271,Nelfcd,4,1.1173e-05,3.6605e-05,0.002727,288,4,-2.0676,0.99999,0.99999,1,20971,0,-2.0676
272,Srp19,4,1.1182e-05,3.6605e-05,0.002727,289,4,-2.5893,0.99999,0.99999,1,20970,0,-2.5893
273,Rprd1b,4,1.125e-05,3.7071e-05,0.002752,290,4,-1.52,0.99999,0.99999,1,20969,0,-1.52
274,Qrsl1,4,1.129e-05,3.7537e-05,0.002767,291,4,-2.2597,0.99999,0.99999,1,20968,0,-2.2597
275,Ppp2r1a,4,1.1309e-05,3.7537e-05,0.002767,292,4,-2.2878,0.99999,0.99999,1,20967,0,-2.2878
276,Aurka,4,1.1408e-05,3.8004e-05,0.002783,293,4,-2.6399,0.99999,0.99999,1,20966,0,-2.6399
277,Mettl16,4,1.1467e-05,3.8004e-05,0.002783,294,4,-2.435,0.99999,0.99999,1,20965,0,-2.435
278,Cdc123,4,1.1536e-05,3.847e-05,0.002797,295,4,-2.28,0.99999,0.99999,1,20964,0,-2.28
279,Mars1,4,1.1606e-05,3.9403e-05,0.002836,296,4,-3.2554,0.99999,0.99999,1,20963,0,-3.2554
280,Orc5,4,1.1666e-05,3.9403e-05,0.002836,297,4,-1.9785,0.99999,0.99999,1,20962,0,-1.9785
281,Tbcd,4,1.1676e-05,3.9403e-05,0.002836,298,4,-1.9593,0.99999,0.99999,1,20961,0,-1.9593
282,Qk,4,1.1707e-05,3.9869e-05,0.00286,299,4,-2.9967,0.99999,0.99999,1,20960,0,-2.9967
283,Taf2,4,1.1868e-05,4.0335e-05,0.002874,301,4,-2.048,0.99999,0.99999,1,20958,0,-2.048
284,Smc4,4,1.1981e-05,4.1268e-05,0.002931,302,4,-2.2307,0.99999,0.99999,1,20957,0,-2.2307
285,Mrpl4,4,1.2104e-05,4.22e-05,0.002987,303,4,-2.9184,0.99999,0.99999,1,20956,0,-2.9184
286,Prpf8,4,1.2259e-05,4.3133e-05,0.003033,305,4,-2.7583,0.99999,0.99999,1,20954,0,-2.7583
287,Ppil2,4,1.2395e-05,4.4532e-05,0.00309,306,4,-2.327,0.99999,0.99999,1,20953,0,-2.327
288,Atp6v0c,4,1.2406e-05,4.4532e-05,0.00309,307,4,-2.4842,0.99999,0.99999,1,20952,0,-2.4842
289,Grpel1,4,1.249e-05,4.4998e-05,0.003112,308,4,-2.5104,0.99999,0.99999,1,20951,0,-2.5104
290,Psmd7,4,1.2628e-05,4.5464e-05,0.003124,309,4,-2.1071,0.99999,0.99999,1,20950,0,-2.1071
291,Ncaph2,8,1.2674e-05,9.1162e-05,0.004236,310,7,-1.1823,0.98835,0.98836,1,19093,0,-1.1823
292,Dimt1,4,1.2703e-05,4.5464e-05,0.003124,311,4,-1.4653,0.99999,0.99999,1,20949,0,-1.4653
293,Ubtf,4,1.2864e-05,4.6397e-05,0.003147,312,4,-2.3078,0.99999,0.99999,1,20948,0,-2.3078
294,Nus1,4,1.2907e-05,4.6397e-05,0.003147,313,4,-2.4672,0.99999,0.99999,1,20947,0,-2.4672
295,Cdipt,4,1.2934e-05,4.6397e-05,0.003147,314,4,-1.5397,0.99999,0.99999,1,20946,0,-1.5397
296,Tex10,4,1.3005e-05,4.6863e-05,0.003152,315,4,-2.0983,0.99999,0.99999,1,20945,0,-2.0983
297,Skp1,4,1.3147e-05,4.733e-05,0.003152,316,4,-2.2408,0.99999,0.99999,1,20944,0,-2.2408
298,Eif1ad,4,1.3191e-05,4.733e-05,0.003152,317,4,-2.0123,0.99999,0.99999,1,20943,0,-2.0123
299,Timm29,4,1.3235e-05,4.7796e-05,0.003152,318,4,-1.9535,0.99999,0.99999,1,20942,0,-1.9535
300,Hypk,4,1.3257e-05,4.7796e-05,0.003152,319,4,-2.4654,0.99999,0.99999,1,20941,0,-2.4654
301,Vmn1r2,9,1.3291e-05,9.9089e-05,0.00442,320,8,-2.1786,1,1,1,21066,0,-2.1786
302,Dync1i2,4,1.3313e-05,4.7796e-05,0.003152,321,4,-2.7617,0.99999,0.99999,1,20940,0,-2.7617
303,Actl6a,4,1.332e-05,4.7796e-05,0.003152,322,4,-3.4476,0.99976,0.99976,1,20228,0,-3.4476
304,Snrnp200,4,1.3424e-05,4.7796e-05,0.003152,323,4,-2.6753,0.99999,0.99999,1,20939,0,-2.6753
305,Csnk1a1,4,1.3435e-05,4.8262e-05,0.003153,324,4,-1.9256,0.99999,0.99999,1,20938,0,-1.9256
306,Gtf2a1,4,1.3592e-05,4.8262e-05,0.003153,325,4,-1.8556,0.99999,0.99999,1,20937,0,-1.8556
307,Utp4,4,1.3603e-05,4.8262e-05,0.003153,326,4,-2.5279,0.99999,0.99999,1,20936,0,-2.5279
308,Eef2,4,1.3671e-05,4.9195e-05,0.003192,327,4,-2.3093,0.99999,0.99999,1,20935,0,-2.3093
309,Mrpl50,4,1.375e-05,4.9661e-05,0.003192,328,4,-1.6151,0.99999,0.99999,1,20934,0,-1.6151
310,Rab34,4,1.3841e-05,5.0127e-05,0.003192,329,4,-1.8874,0.99999,0.99999,1,20933,0,-1.8874
311,Med11,4,1.3875e-05,5.0127e-05,0.003192,330,4,-2.6455,0.99999,0.99999,1,20932,0,-2.6455
312,Spdl1,4,1.3933e-05,5.0127e-05,0.003192,331,4,-2.2012,0.99999,0.99999,1,20931,0,-2.2012
313,Rpsa,3,1.398e-05,4.4532e-05,0.00309,332,3,-4.143,0.99999,0.99999,1,20930,0,-4.143
314,Pgm3,4,1.4013e-05,5.0127e-05,0.003192,333,4,-1.8314,0.99999,0.99999,1,20929,0,-1.8314
315,Aurkaip1,4,1.4059e-05,5.0127e-05,0.003192,334,4,-1.4792,0.99999,0.99999,1,20928,0,-1.4792
316,Topbp1,4,1.421e-05,5.0594e-05,0.003192,335,4,-2.0432,0.99999,0.99998,1,20927,0,-2.0432
317,Gfm1,4,1.4338e-05,5.0594e-05,0.003192,336,4,-2.2644,0.99999,0.99998,1,20925,0,-2.2644
318,Aasdhppt,4,1.4397e-05,5.106e-05,0.003192,337,4,-2.3033,0.99999,0.99998,1,20924,0,-2.3033
319,Taf5,4,1.4586e-05,5.106e-05,0.003192,338,4,-1.4811,0.99999,0.99998,1,20923,0,-1.4811
320,Ndc80,4,1.4705e-05,5.1526e-05,0.003192,339,4,-2.6328,0.99999,0.99998,1,20922,0,-2.6328
321,Mars2,4,1.4801e-05,5.1526e-05,0.003192,340,4,-2.1045,0.99999,0.99998,1,20921,0,-2.1045
322,Anapc11,4,1.4825e-05,5.1526e-05,0.003192,341,4,-3.0222,0.99999,0.99998,1,20920,0,-3.0222
323,Hnrnpk,4,1.4921e-05,5.1993e-05,0.003192,342,4,-2.2363,0.99999,0.99998,1,20919,0,-2.2363
324,Pnpt1,4,1.5006e-05,5.1993e-05,0.003192,343,4,-1.7328,0.99998,0.99998,1,20918,0,-1.7328
325,Pcid2,4,1.5091e-05,5.1993e-05,0.003192,344,4,-1.9758,0.99998,0.99998,1,20917,0,-1.9758
326,Nop16,4,1.5286e-05,5.2459e-05,0.003192,345,4,-2.5133,0.99998,0.99998,1,20916,0,-2.5133
327,Yae1d1,4,1.5373e-05,5.2459e-05,0.003192,346,4,-2.3778,0.99998,0.99998,1,20915,0,-2.3778
328,Ciao3,4,1.5385e-05,5.2459e-05,0.003192,347,4,-2.2063,0.99998,0.99998,1,20914,0,-2.2063
329,Snapc5,4,1.5425e-05,5.2459e-05,0.003192,348,4,-2.3505,0.99985,0.99986,1,20364,0,-2.3505
330,Snrnp35,4,1.5498e-05,5.2459e-05,0.003192,349,4,-2.5609,0.99998,0.99998,1,20899,0,-2.5609
331,Esx1,4,1.5596e-05,5.2459e-05,0.003192,350,4,-2.7919,0.99998,0.99998,1,20913,0,-2.7919
332,Hscb,4,1.5771e-05,5.2925e-05,0.003193,351,4,-1.9769,0.99998,0.99998,1,20912,0,-1.9769
333,Dbr1,4,1.5784e-05,5.2925e-05,0.003193,352,4,-2.8585,0.99998,0.99998,1,20911,0,-2.8585
334,Nars,4,1.5834e-05,5.3392e-05,0.003212,353,4,-2.6676,0.99998,0.99998,1,20910,0,-2.6676
335,Top2a,4,1.5974e-05,5.479e-05,0.003277,354,4,-2.6216,0.99998,0.99998,1,20909,0,-2.6216
336,H2bc1,7,1.5989e-05,0.00010562,0.004605,355,3,-0.33526,0.81066,0.82511,1,15675,1,-0.33526
337,Rpl10,3,1.6067e-05,5.0127e-05,0.003192,356,3,-2.9951,0.99998,0.99999,1,20908,0,-2.9951
338,Atp6v1b2,4,1.6127e-05,5.5723e-05,0.003296,357,4,-1.8262,0.99998,0.99998,1,20907,0,-1.8262
339,Utp15,4,1.614e-05,5.5723e-05,0.003296,358,4,-2.1451,0.99998,0.99998,1,20906,0,-2.1451
340,Ddx24,4,1.6152e-05,5.5723e-05,0.003296,359,4,-1.6496,0.99998,0.99998,1,20905,0,-1.6496
341,Sec13,4,1.6178e-05,5.5723e-05,0.003296,360,4,-2.4489,0.99998,0.99998,1,20904,0,-2.4489
342,Gmppb,4,1.6204e-05,5.6656e-05,0.003314,361,4,-2.7462,0.99998,0.99998,1,20903,0,-2.7462
343,Timm44,4,1.6217e-05,5.6656e-05,0.003314,362,4,-1.8912,0.99998,0.99998,1,20902,0,-1.8912
344,Cox8a,4,1.6242e-05,5.6656e-05,0.003314,363,4,-2.1397,0.99998,0.99998,1,20901,0,-2.1397
345,Nop14,4,1.6255e-05,5.6656e-05,0.003314,364,4,-2.3164,0.99998,0.99998,1,20900,0,-2.3164
346,Dhx37,4,1.6345e-05,5.7122e-05,0.003323,365,4,-3.0924,0.99998,0.99998,1,20898,0,-3.0924
347,Gemin5,4,1.6449e-05,5.7122e-05,0.003323,366,4,-2.417,0.99998,0.99998,1,20897,0,-2.417
348,Bysl,4,1.654e-05,5.7588e-05,0.003341,367,4,-2.2105,0.99998,0.99998,1,20896,0,-2.2105
349,Pak1ip1,4,1.6961e-05,5.8987e-05,0.003356,368,4,-1.6239,0.99998,0.99998,1,20895,0,-1.6239
350,Dhps,4,1.714e-05,5.992e-05,0.003356,369,3,-3.0899,0.99587,0.99589,1,19464,0,-3.0899
351,Bccip,4,1.7188e-05,5.992e-05,0.003356,370,4,-2.1752,0.99998,0.99998,1,20894,0,-2.1752
352,Cenpa,4,1.7486e-05,6.0386e-05,0.003356,371,4,-1.5025,0.99998,0.99998,1,20893,0,-1.5025
353,Hyou1,4,1.7581e-05,6.0386e-05,0.003356,372,4,-1.7485,0.99998,0.99998,1,20892,0,-1.7485
354,Pkm,4,1.7595e-05,6.0386e-05,0.003356,373,4,-1.7302,0.99998,0.99998,1,20891,0,-1.7302
355,Rtcb,4,1.7608e-05,6.0386e-05,0.003356,374,4,-1.9488,0.99998,0.99998,1,20890,0,-1.9488
356,Cct5,4,1.7773e-05,6.0852e-05,0.003356,375,4,-2.8185,0.99998,0.99998,1,20889,0,-2.8185
357,Psmd2,4,1.7787e-05,6.0852e-05,0.003356,376,4,-2.3099,0.99998,0.99998,1,20888,0,-2.3099
358,Cenpw,4,1.7814e-05,6.0852e-05,0.003356,377,4,-2.06,0.99998,0.99998,1,20887,0,-2.06
359,Csnk2b,4,1.7869e-05,6.0852e-05,0.003356,379,4,-1.9149,0.99998,0.99998,1,20885,0,-1.9149
360,Polr3a,4,1.7897e-05,6.0852e-05,0.003356,380,4,-3.4422,0.99998,0.99998,1,20884,0,-3.4422
361,Magoh,4,1.7952e-05,6.0852e-05,0.003356,381,4,-2.6074,0.99998,0.99998,1,20883,0,-2.6074
362,Sin3a,4,1.7966e-05,6.0852e-05,0.003356,382,4,-2.0396,0.99998,0.99998,1,20882,0,-2.0396
363,Snrpa1,4,1.8023e-05,6.0852e-05,0.003356,383,4,-2.4362,0.99978,0.99979,1,20261,0,-2.4362
364,Slc25a12,4,1.805e-05,6.0852e-05,0.003356,385,4,-2.1005,0.99998,0.99998,1,20880,0,-2.1005
365,Mrps34,4,1.8064e-05,6.0852e-05,0.003356,386,4,-2.063,0.99998,0.99998,1,20879,0,-2.063
366,Fnta,4,1.8274e-05,6.2718e-05,0.003441,387,4,-1.8584,0.99998,0.99998,1,20878,0,-1.8584
367,Ttc21b,4,1.8344e-05,6.2718e-05,0.003441,388,4,-1.7443,0.99998,0.99998,1,20877,0,-1.7443
368,Kars,4,1.84e-05,6.3184e-05,0.003458,389,4,-2.458,0.99998,0.99998,1,20876,0,-2.458
369,Fech,4,1.8649e-05,6.4117e-05,0.003489,391,4,-1.9311,0.99998,0.99998,1,20873,0,-1.9311
370,Tbcb,4,1.8894e-05,6.4583e-05,0.003489,392,4,-2.8917,0.99996,0.99996,1,20716,0,-2.8917
371,Mcm5,4,1.89e-05,6.4583e-05,0.003489,393,4,-2.4351,0.99998,0.99998,1,20872,0,-2.4351
372,Ndufa13,4,1.8972e-05,6.4583e-05,0.003489,394,4,-2.0922,0.99998,0.99998,1,20871,0,-2.0922
373,Aars2,4,1.9001e-05,6.5515e-05,0.003522,395,4,-1.627,0.99998,0.99998,1,20870,0,-1.627
374,Trmu,4,1.9292e-05,6.6914e-05,0.00357,397,4,-1.936,0.99998,0.99998,1,20868,0,-1.936
375,Dtymk,4,1.9616e-05,6.8313e-05,0.003599,399,4,-2.9214,0.99998,0.99998,1,20866,0,-2.9214
376,Rps4x,2,1.9632e-05,3.847e-05,0.002797,400,2,-3.9375,0.99998,0.99998,1,20865,0,-3.9375
377,Supt16,4,1.966e-05,6.8313e-05,0.003599,401,4,-2.0754,0.99998,0.99998,1,20864,0,-2.0754
378,Cstf3,4,1.9705e-05,6.8313e-05,0.003599,402,4,-2.4275,0.99998,0.99998,1,20863,0,-2.4275
379,Fxn,4,1.9735e-05,6.8313e-05,0.003599,403,4,-1.6638,0.99998,0.99998,1,20862,0,-1.6638
380,Dap3,4,1.975e-05,6.8313e-05,0.003599,404,4,-1.7394,0.99998,0.99998,1,20861,0,-1.7394
381,Etf1,4,1.9929e-05,6.878e-05,0.003615,405,4,-2.6162,0.99998,0.99998,1,20860,0,-2.6162
382,Dcaf13,4,1.9959e-05,6.9246e-05,0.00363,406,4,-2.0511,0.99998,0.99998,1,20859,0,-2.0511
383,Fuz,4,2.0246e-05,7.0178e-05,0.003661,407,4,-1.7774,0.99998,0.99998,1,20858,0,-1.7774
384,Men1,4,2.0322e-05,7.0645e-05,0.003667,408,4,-1.7752,0.99998,0.99998,1,20857,0,-1.7752
385,Ggps1,4,2.0413e-05,7.0645e-05,0.003667,409,4,-2.5743,0.99998,0.99998,1,20856,0,-2.5743
386,Rfc4,4,2.0505e-05,7.1111e-05,0.003683,410,4,-2.1777,0.99998,0.99998,1,20855,0,-2.1777
