id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
Chpf	4	0.95019	0.95012	1.0	19291	0	0.31427	0.043414	0.10325	0.860287	2387	3	0.31427
Ms4a15	4	0.95023	0.95016	1.0	19292	0	0.33466	0.10983	0.19938	0.92262	4407	2	0.33466
5430401F13Rik	4	0.95024	0.95017	1.0	19293	0	0.34694	0.14687	0.24509	0.961976	5225	2	0.34694
Nod2	4	0.95032	0.95025	1.0	19294	0	0.31557	0.0057946	0.019478	0.677999	573	2	0.31557
Cyp2t4	4	0.95032	0.95026	1.0	19295	0	0.077077	0.45894	0.51288	1.0	10257	1	0.077077
Neurl3	4	0.95035	0.95028	1.0	19296	0	0.47075	0.026442	0.066846	0.811516	1641	3	0.47075
Spi1	4	0.95038	0.95031	1.0	19297	0	0.25803	0.20335	0.31432	0.990341	6555	2	0.25803
Ehbp1l1	4	0.95048	0.9504	1.0	19298	0	0.17336	0.7532	0.75307	1.0	14676	0	0.17336
Zfp93	4	0.95053	0.95045	1.0	19299	0	0.17139	0.7921	0.79186	1.0	15354	0	0.17139
Habp4	4	0.95055	0.95046	1.0	19300	0	0.17934	0.45722	0.51179	1.0	10235	1	0.17934
Lgals3	3	0.95056	0.95074	1.0	19301	0	0.23244	0.44296	0.46042	1.0	10060	1	0.23244
Retsat	4	0.95056	0.95048	1.0	19302	0	0.26443	0.11822	0.20958	0.929347	4610	2	0.26443
Eif4ebp3	4	0.95058	0.95051	1.0	19303	0	0.19704	0.76494	0.76481	1.0	14887	0	0.19704
Pcdhga9	4	0.95062	0.95055	1.0	19304	0	0.13962	0.068483	0.14768	0.884589	3353	1	0.13962
Kcng4	4	0.95069	0.95061	1.0	19305	0	0.1164	0.55964	0.58113	1.0	11536	1	0.1164
Csrp2	4	0.9507	0.95063	1.0	19306	0	0.14609	0.20767	0.31967	0.991677	6656	1	0.14609
Chst15	4	0.95072	0.95064	1.0	19307	0	0.23957	0.12266	0.21512	0.933401	4722	2	0.23957
Btbd1	4	0.95074	0.95065	1.0	19308	0	0.55778	0.0042824	0.015136	0.647426	469	3	0.55778
Zfp608	4	0.95074	0.95066	1.0	19309	0	0.52132	0.0054922	0.018748	0.676282	554	3	0.52132
Ulk4	4	0.95078	0.9507	1.0	19310	0	0.2652	0.11282	0.20309	0.924859	4472	2	0.2652
Olfr887	5	0.95084	0.95099	1.0	19311	0	0.051275	0.15765	0.28611	0.977292	5485	2	0.051275
Mpg	4	0.95084	0.95076	1.0	19312	0	0.23025	0.097421	0.18392	0.912509	4096	2	0.23025
Esr1	4	0.95085	0.95077	1.0	19313	0	0.21369	0.20246	0.31326	0.990094	6534	2	0.21369
Pate9	4	0.95086	0.95078	1.0	19314	0	0.12136	0.58832	0.60288	1.0	11929	1	0.12136
Hmgn5	3	0.95087	0.95105	1.0	19315	0	0.48608	0.091617	0.15726	0.889652	3957	2	0.48608
Rxfp1	4	0.9509	0.95082	1.0	19316	0	0.46893	0.01278	0.035859	0.723524	990	3	0.46893
Mfsd7a	4	0.95091	0.95083	1.0	19317	0	0.23292	0.12625	0.21955	0.937384	4800	2	0.23292
Taf9b	4	0.95093	0.95084	1.0	19318	0	0.16357	0.64364	0.64817	1.0	12784	1	0.16357
Il4	4	0.95096	0.95086	1.0	19319	0	0.10508	0.66426	0.66624	1.0	13111	1	0.10508
Il13ra1	4	0.95098	0.95088	1.0	19320	0	0.32738	0.043218	0.10283	0.860287	2379	2	0.32738
Btc	4	0.95099	0.9509	1.0	19321	0	0.28863	0.053049	0.1232	0.865306	2840	3	0.28863
Soga3	4	0.95101	0.95092	1.0	19322	0	0.22455	0.086185	0.16989	0.90317	3816	1	0.22455
Wnt10a	4	0.95109	0.951	1.0	19323	0	0.20927	0.12079	0.2128	0.931221	4676	2	0.20927
Olfr119	5	0.95112	0.95127	1.0	19324	0	0.10103	0.041436	0.10412	0.860287	2289	2	0.10103
Pak6	4	0.95112	0.95103	1.0	19325	0	0.13205	0.7004	0.70002	1.0	13739	1	0.13205
Ralyl	4	0.95118	0.9511	1.0	19326	0	0.095706	0.34033	0.44345	1.0	8943	1	0.095706
Olfr1228	4	0.9512	0.95111	1.0	19327	0	0.46147	0.019506	0.051339	0.778681	1316	3	0.46147
Atp13a2	4	0.95121	0.95112	1.0	19328	0	0.13316	0.17415	0.2786	0.977292	5878	1	0.13316
Slc6a13	4	0.95125	0.95116	1.0	19329	0	0.31712	0.043006	0.10242	0.860287	2364	2	0.31712
Dmpk	4	0.9513	0.9512	1.0	19330	0	0.31952	0.1107	0.20047	0.923266	4425	2	0.31952
Igfbp3	4	0.9513	0.95121	1.0	19331	0	0.20291	0.14643	0.24458	0.961976	5212	2	0.20291
Gm6121	2	0.95145	0.9514	1.0	19332	0	0.471	0.04855	0.086715	0.850057	2639	2	0.471
Sap30l	4	0.95152	0.95141	1.0	19333	0	0.18517	0.15002	0.24894	0.962654	5305	2	0.18517
Micall2	4	0.95153	0.95142	1.0	19334	0	0.4976	0.0012713	0.0046749	0.533939	176	2	0.4976
Nr1h2	4	0.95154	0.95143	1.0	19335	0	0.23853	0.23732	0.35554	0.997151	7336	2	0.23853
Ubp1	3	0.95155	0.95173	1.0	19336	0	1.0768	1.1892e-05	3.8936e-05	0.035945	23	2	1.0768
Mpp7	4	0.95156	0.95145	1.0	19337	0	0.23122	0.2676	0.39203	1.0	7981	2	0.23122
Nlrp4c	4	0.95156	0.95146	1.0	19338	0	0.11698	0.56709	0.58673	1.0	11629	1	0.11698
Slc3a1	4	0.95159	0.95148	1.0	19339	0	0.14442	0.681	0.68162	1.0	13393	1	0.14442
Tlr13	4	0.95167	0.95155	1.0	19340	0	0.36998	0.017478	0.046706	0.767506	1216	3	0.36998
Stoml1	4	0.95173	0.95161	1.0	19341	0	0.13032	0.64172	0.64655	1.0	12755	1	0.13032
Rsph1	4	0.95176	0.95164	1.0	19342	0	0.22541	0.10016	0.18733	0.914389	4164	1	0.22541
Bhlha15	4	0.95177	0.95165	1.0	19343	0	0.18042	0.11461	0.20523	0.926061	4518	1	0.18042
Sim1	4	0.95178	0.95167	1.0	19344	0	0.29379	0.038962	0.093868	0.85654	2187	2	0.29379
Rbm44	4	0.95178	0.95167	1.0	19345	0	0.44474	0.086368	0.17012	0.903615	3819	2	0.44474
Magee1	4	0.95179	0.95168	1.0	19346	0	0.28304	0.096951	0.18333	0.912509	4087	2	0.28304
S100b	4	0.95182	0.9517	1.0	19347	0	0.20314	0.1273	0.22087	0.938024	4826	2	0.20314
Plcd4	4	0.95186	0.95175	1.0	19348	0	0.2352	0.39455	0.47414	1.0	9522	1	0.2352
Ces1e	4	0.95188	0.95177	1.0	19349	0	0.18235	0.20314	0.31407	0.990341	6551	1	0.18235
Angpt1	4	0.95189	0.95178	1.0	19350	0	0.26723	0.08178	0.16448	0.898231	3708	2	0.26723
Dsg1b	3	0.95191	0.9521	1.0	19351	0	0.57949	0.025287	0.05858	0.798249	1593	2	0.57949
Taf7l	4	0.952	0.95188	1.0	19352	0	0.36042	0.020124	0.052717	0.781726	1347	3	0.36042
Olfr686	4	0.95202	0.9519	1.0	19353	0	0.43532	0.018545	0.049156	0.777114	1264	3	0.43532
Renbp	4	0.95204	0.95192	1.0	19354	0	0.43646	0.013235	0.036913	0.723524	1023	3	0.43646
Olfr1138	4	0.95206	0.95194	1.0	19355	0	0.29065	0.053027	0.12316	0.865306	2838	3	0.29065
Tbx22	4	0.95207	0.95195	1.0	19356	0	0.22078	0.01139	0.032669	0.723132	907	1	0.22078
Rlf	4	0.95212	0.95199	1.0	19357	0	0.33346	0.029448	0.073394	0.827765	1767	3	0.33346
Tbx4	4	0.95214	0.95201	1.0	19358	0	0.1189	0.2556	0.37756	1.0	7747	1	0.1189
Calhm2	4	0.9522	0.95207	1.0	19359	0	0.1395	0.45364	0.50957	1.0	10188	1	0.1395
NO_SITE_813	1	0.95225	0.95242	1.0	19360	0	0.61764	0.047753	0.047772	0.768336	2598	1	0.61764
Slc7a8	4	0.95225	0.95212	1.0	19361	0	0.32132	0.045847	0.10828	0.860287	2510	3	0.32132
Mettl15	4	0.95226	0.95214	1.0	19362	0	0.10055	0.79362	0.79338	1.0	15378	0	0.10055
NO_SITE_142	1	0.95227	0.95244	1.0	19363	0	0.55028	0.047734	0.047756	0.768336	2597	1	0.55028
Tshr	4	0.95229	0.95216	1.0	19364	0	0.37517	0.037529	0.09082	0.854008	2129	2	0.37517
Otud6a	4	0.95234	0.95221	1.0	19365	0	0.28255	0.053639	0.12442	0.866103	2873	3	0.28255
Oprm1	4	0.95236	0.95222	1.0	19366	0	0.31351	0.066848	0.14563	0.881308	3316	2	0.31351
Klk1b8	3	0.95236	0.95256	1.0	19367	0	0.29617	0.12464	0.20467	0.925961	4762	2	0.29617
Olfr1249	4	0.95244	0.9523	1.0	19368	0	0.2485	0.54855	0.57301	1.0	11413	1	0.2485
Ascl4	4	0.95245	0.95232	1.0	19369	0	0.19743	0.43209	0.4964	1.0	9933	1	0.19743
Nmrk1	4	0.9525	0.95236	1.0	19370	0	0.31081	0.056844	0.13094	0.86939	3005	3	0.31081
Fam20c	4	0.95251	0.95237	1.0	19371	0	0.33946	0.0029381	0.010524	0.615593	342	2	0.33946
Fam160a2	8	0.95256	0.95279	1.0	19372	0	0.37937	0.011527	0.044649	0.75842	912	5	0.37937
Tph2	4	0.95257	0.95242	1.0	19373	0	0.20698	0.18274	0.28915	0.977758	6105	2	0.20698
Hoxc13	4	0.95263	0.95248	1.0	19374	0	0.36235	0.0054616	0.018674	0.676282	553	2	0.36235
Psph	4	0.95264	0.95249	1.0	19375	0	0.09324	0.79468	0.79444	1.0	15403	0	0.09324
Olfr348	4	0.95265	0.9525	1.0	19376	0	0.24439	0.093752	0.17935	0.909925	4011	2	0.24439
Gm3402	1	0.95268	0.95286	1.0	19377	0	0.74589	0.047319	0.047333	0.767781	2576	1	0.74589
Hacd3	4	0.95269	0.95253	1.0	19378	0	0.23542	0.75745	0.75726	1.0	14756	0	0.23542
NO_SITE_12	1	0.95273	0.9529	1.0	19379	0	0.58218	0.047269	0.047287	0.767781	2572	1	0.58218
Nfic	4	0.95273	0.95258	1.0	19380	0	0.14233	0.11203	0.20213	0.92448	4455	1	0.14233
Olfr1350	4	0.95275	0.95259	1.0	19381	0	0.31443	0.048552	0.11386	0.865109	2640	3	0.31443
Gjd4	4	0.95276	0.9526	1.0	19382	0	0.2385	0.50926	0.54554	1.0	10879	1	0.2385
Gjb1	4	0.95279	0.95263	1.0	19383	0	0.24095	0.14271	0.24	0.959385	5124	2	0.24095
Arhgef33	4	0.95293	0.95277	1.0	19384	0	0.20237	0.27593	0.40214	1.0	8156	2	0.20237
Olfr212	4	0.95293	0.95277	1.0	19385	0	0.50734	0.010543	0.030717	0.720548	850	3	0.50734
Olfr1395	3	0.95295	0.95316	1.0	19386	0	0.48246	0.045662	0.089485	0.852764	2503	2	0.48246
Pdlim3	4	0.95295	0.95279	1.0	19387	0	0.28256	0.62665	0.63386	1.0	12510	1	0.28256
Lipo2	1	0.95297	0.95313	1.0	19388	0	0.60627	0.04703	0.047037	0.767662	2562	1	0.60627
NO_SITE_675	1	0.95298	0.95314	1.0	19389	0	0.73538	0.047017	0.047022	0.767662	2561	1	0.73538
Dok4	4	0.95301	0.95285	1.0	19390	0	0.22589	0.702	0.70163	1.0	13776	1	0.22589
Mxi1	4	0.95303	0.95288	1.0	19391	0	0.64682	0.00035544	0.0013399	0.372187	75	3	0.64682
Dnajc14	4	0.95311	0.95296	1.0	19392	0	0.064259	0.35007	0.4488	1.0	9045	1	0.064259
Ccdc22	4	0.95312	0.95297	1.0	19393	0	0.14089	0.27464	0.40058	1.0	8132	1	0.14089
Tnrc6a	4	0.95314	0.95299	1.0	19394	0	0.23863	0.14488	0.24266	0.961215	5176	2	0.23863
Cd209a	4	0.95317	0.95302	1.0	19395	0	0.33033	0.027833	0.069884	0.819697	1696	3	0.33033
Gal3st2c	4	0.95319	0.95304	1.0	19396	0	0.11684	0.77384	0.77366	1.0	15034	0	0.11684
Mrgprx2	4	0.95321	0.95306	1.0	19397	0	0.23047	0.28585	0.4141	1.0	8374	2	0.23047
Pde4a	4	0.95324	0.95309	1.0	19398	0	0.44201	0.018027	0.047946	0.768336	1246	2	0.44201
NO_SITE_923	1	0.95326	0.95342	1.0	19399	0	0.60553	0.046741	0.046754	0.767506	2553	1	0.60553
Map2k7	4	0.95327	0.95312	1.0	19400	0	0.10523	0.76562	0.76547	1.0	14898	0	0.10523
Wipf3	4	0.95329	0.95314	1.0	19401	0	0.27233	0.11253	0.20272	0.924838	4463	2	0.27233
Dbh	4	0.95332	0.95316	1.0	19402	0	0.21288	0.28141	0.40876	1.0	8272	2	0.21288
Asgr2	4	0.95338	0.95323	1.0	19403	0	0.32845	0.095549	0.18157	0.911287	4054	2	0.32845
Itga2	4	0.95339	0.95324	1.0	19404	0	0.13782	0.78929	0.78904	1.0	15311	0	0.13782
Slc39a12	4	0.95341	0.95326	1.0	19405	0	0.16834	0.17735	0.28251	0.977292	5958	1	0.16834
Plekha2	4	0.95345	0.9533	1.0	19406	0	0.3436	0.03248	0.079928	0.834778	1917	3	0.3436
Scgn	4	0.9535	0.95336	1.0	19407	0	0.24109	0.03515	0.085711	0.847256	2029	1	0.24109
Nfkbid	4	0.95355	0.9534	1.0	19408	0	0.1465	0.74325	0.74298	1.0	14511	0	0.1465
Tex36	4	0.95365	0.9535	1.0	19409	0	0.205	0.72158	0.72121	1.0	14128	0	0.205
B3gnt4	4	0.95366	0.95352	1.0	19410	0	0.27449	0.054269	0.12573	0.866473	2905	2	0.27449
Jak3	4	0.95367	0.95352	1.0	19411	0	0.07328	0.70405	0.70366	1.0	13817	1	0.07328
Tmem169	4	0.95368	0.95353	1.0	19412	0	0.15782	0.030393	0.075405	0.827765	1814	2	0.15782
Stmn4	4	0.95368	0.95353	1.0	19413	0	0.2864	0.038371	0.092613	0.856512	2160	2	0.2864
Fbxl15	4	0.95369	0.95355	1.0	19414	0	0.27893	0.25802	0.38051	1.0	7798	2	0.27893
Olfr676	4	0.95375	0.9536	1.0	19415	0	0.29068	0.099511	0.18651	0.914251	4151	2	0.29068
Adrb2	4	0.95375	0.9536	1.0	19416	0	0.15181	0.010292	0.030111	0.720548	829	1	0.15181
Nol3	4	0.95376	0.95362	1.0	19417	0	0.37461	0.032179	0.079275	0.833709	1906	3	0.37461
Apoc4	4	0.9538	0.95365	1.0	19418	0	0.11216	0.00047757	0.0017997	0.408416	88	1	0.11216
NO_SITE_954	1	0.95381	0.95394	1.0	19419	0	0.489	0.046188	0.046192	0.766673	2528	1	0.489
4921507P07Rik	4	0.9539	0.95375	1.0	19420	0	0.14116	0.79071	0.79045	1.0	15329	0	0.14116
Gpa33	4	0.95395	0.95379	1.0	19421	0	0.27472	0.15785	0.25856	0.966258	5488	2	0.27472
Plagl1	4	0.95408	0.95393	1.0	19422	0	0.24246	0.13769	0.23387	0.954855	5021	1	0.24246
Dnal4	4	0.9541	0.95395	1.0	19423	0	0.15699	0.5092	0.54551	1.0	10878	1	0.15699
Lrrc4	4	0.95414	0.95398	1.0	19424	0	0.20771	0.19278	0.30151	0.985744	6314	2	0.20771
Mark3	4	0.95419	0.95403	1.0	19425	0	0.39809	0.051303	0.11962	0.865306	2745	3	0.39809
Flcn	4	0.95419	0.95403	1.0	19426	0	0.45552	0.011716	0.033404	0.723132	927	2	0.45552
Serp2	4	0.95426	0.95411	1.0	19427	0	0.20374	0.095314	0.18128	0.911287	4047	1	0.20374
Olfr901	3	0.9543	0.95451	1.0	19428	0	0.31714	0.0084419	0.022778	0.690618	723	2	0.31714
Olfr15	4	0.95432	0.95417	1.0	19429	0	0.13721	0.28141	0.40876	1.0	8273	1	0.13721
Ackr4	4	0.95433	0.95418	1.0	19430	0	0.27396	0.24968	0.37045	1.0	7611	2	0.27396
Stx19	4	0.95435	0.95419	1.0	19431	0	0.24042	0.058383	0.13401	0.86939	3080	1	0.24042
Erich4	4	0.9544	0.95426	1.0	19432	0	0.16767	0.079825	0.16202	0.894625	3659	1	0.16767
Aamdc	4	0.95444	0.95429	1.0	19433	0	0.21899	0.08025	0.16254	0.894932	3672	2	0.21899
Gm5169	3	0.95444	0.95465	1.0	19434	0	0.18261	0.69497	0.69474	1.0	13641	0	0.18261
Wif1	4	0.95445	0.9543	1.0	19435	0	0.37362	0.0084362	0.025704	0.708345	722	3	0.37362
Foxn1	4	0.95447	0.95432	1.0	19436	0	0.17128	0.084728	0.16812	0.900789	3779	1	0.17128
Fam216b	4	0.95449	0.95434	1.0	19437	0	0.2045	0.20258	0.31342	0.990094	6539	2	0.2045
Cnn2	4	0.95452	0.95436	1.0	19438	0	0.2228	0.27703	0.40345	1.0	8181	2	0.2228
Hbb-bh1	4	0.95455	0.95439	1.0	19439	0	0.19514	0.20057	0.31098	0.989889	6491	2	0.19514
Klra6	4	0.95462	0.95446	1.0	19440	0	0.41575	0.013158	0.036728	0.723524	1014	2	0.41575
Nr2f2	4	0.95463	0.95446	1.0	19441	0	0.35222	0.026817	0.067665	0.814477	1657	3	0.35222
Akap9	4	0.95465	0.95449	1.0	19442	0	0.2784	0.10908	0.19845	0.921421	4393	2	0.2784
Il18bp	4	0.95467	0.95451	1.0	19443	0	0.22692	0.21226	0.32528	0.992759	6756	2	0.22692
Poc1b	4	0.95469	0.95453	1.0	19444	0	0.10542	0.67547	0.67648	1.0	13291	1	0.10542
Olfr1346	4	0.95479	0.95463	1.0	19445	0	0.2314	0.088245	0.17243	0.906021	3868	2	0.2314
Gm39158	1	0.95481	0.95492	1.0	19446	0	0.69275	0.045195	0.045198	0.759247	2477	1	0.69275
NO_SITE_604	1	0.95482	0.95493	1.0	19447	0	0.56993	0.045182	0.045186	0.759247	2474	1	0.56993
Acvr1b	4	0.95482	0.95466	1.0	19448	0	0.46214	0.01619	0.043768	0.753105	1163	3	0.46214
Ube3a	3	0.95483	0.95503	1.0	19449	0	0.20273	0.46397	0.47739	1.0	10301	1	0.20273
Zfp362	4	0.95502	0.95488	1.0	19450	0	0.41076	0.020571	0.053724	0.787607	1364	3	0.41076
Crct1	4	0.95503	0.9549	1.0	19451	0	0.21572	0.11708	0.2082	0.928201	4582	2	0.21572
Flt3	4	0.95505	0.95492	1.0	19452	0	0.24894	0.10802	0.19711	0.920012	4363	2	0.24894
B3gat2	4	0.9551	0.95497	1.0	19453	0	0.37507	0.02987	0.074288	0.827765	1790	2	0.37507
Cast	4	0.95513	0.95501	1.0	19454	0	0.20445	0.18577	0.29289	0.979862	6168	2	0.20445
Stk16	4	0.95521	0.95509	1.0	19455	0	0.26383	0.19664	0.30621	0.987194	6401	2	0.26383
Btbd18	4	0.95528	0.95516	1.0	19456	0	0.19036	0.034219	0.083735	0.841741	1993	2	0.19036
Madd	4	0.9553	0.95518	1.0	19457	0	0.29907	0.16992	0.27335	0.973165	5783	2	0.29907
Inip	4	0.95531	0.95519	1.0	19458	0	0.25494	0.065958	0.14445	0.8803	3298	2	0.25494
Asic1	4	0.95531	0.95519	1.0	19459	0	0.36659	0.17565	0.28045	0.977292	5910	2	0.36659
Car5b	4	0.95535	0.95523	1.0	19460	0	0.31206	0.059171	0.13566	0.86939	3122	3	0.31206
Eras	4	0.9554	0.95529	1.0	19461	0	0.29237	0.052207	0.12147	0.865306	2793	3	0.29237
Bgn	4	0.95549	0.95537	1.0	19462	0	0.18868	0.56064	0.58191	1.0	11550	1	0.18868
Tfcp2l1	4	0.95563	0.95553	1.0	19463	0	0.11382	0.53797	0.56551	1.0	11275	1	0.11382
Ccpg1os	4	0.95565	0.95554	1.0	19464	0	0.19159	0.26227	0.38559	1.0	7878	1	0.19159
Zfp850	4	0.9557	0.9556	1.0	19465	0	0.413	0.071896	0.15204	0.888437	3441	2	0.413
Pfkl	4	0.95571	0.95561	1.0	19466	0	0.20362	0.15061	0.24967	0.962654	5321	2	0.20362
Tmprss11f	4	0.95573	0.95562	1.0	19467	0	0.55162	0.0032375	0.011569	0.626629	370	3	0.55162
NO_SITE_437	1	0.95574	0.95584	1.0	19468	0	0.55066	0.044264	0.044233	0.756029	2426	1	0.55066
Pomk	4	0.95574	0.95563	1.0	19469	0	0.36411	0.02043	0.053396	0.785157	1359	3	0.36411
Olfr1106	4	0.95576	0.95565	1.0	19470	0	0.30979	0.12443	0.21732	0.935788	4759	2	0.30979
Pou2f3	4	0.95578	0.95567	1.0	19471	0	0.22249	0.24907	0.36974	1.0	7598	2	0.22249
Sp9	4	0.9558	0.95568	1.0	19472	0	0.38884	0.028757	0.071918	0.82398	1732	2	0.38884
Rgs12	4	0.95582	0.95571	1.0	19473	0	0.37834	0.013589	0.037724	0.726375	1041	3	0.37834
Arid3a	4	0.95585	0.95574	1.0	19474	0	0.25139	0.14752	0.24586	0.962102	5240	2	0.25139
Scnm1	4	0.95585	0.95574	1.0	19475	0	0.23776	0.4672	0.51808	1.0	10348	1	0.23776
Gabra6	4	0.95587	0.95576	1.0	19476	0	0.16094	0.31635	0.43064	1.0	8677	1	0.16094
Kcnn4	4	0.95588	0.95576	1.0	19477	0	0.3081	0.010592	0.030834	0.720548	855	2	0.3081
Sprr2b	5	0.95589	0.95603	1.0	19478	0	0.16092	0.18971	0.3195	0.991677	6245	2	0.16092
Olfr1112	4	0.95589	0.95578	1.0	19479	0	0.14402	0.29517	0.41951	1.0	8477	1	0.14402
Olfr672	4	0.95599	0.95589	1.0	19480	0	0.13526	0.63874	0.64396	1.0	12702	1	0.13526
Cd101	4	0.95599	0.95589	1.0	19481	0	0.3673	0.056636	0.13053	0.86939	2998	3	0.3673
Tgfbr2	4	0.956	0.9559	1.0	19482	0	0.36458	0.046163	0.10893	0.860287	2527	3	0.36458
Olfr74	4	0.95601	0.95591	1.0	19483	0	0.17855	0.68329	0.68374	1.0	13440	1	0.17855
Mns1	4	0.95606	0.95595	1.0	19484	0	0.21533	0.58592	0.60104	1.0	11892	1	0.21533
Ece1	4	0.9561	0.956	1.0	19485	0	0.18976	0.70674	0.70637	1.0	13873	1	0.18976
Mier1	4	0.95617	0.95608	1.0	19486	0	0.12659	0.59141	0.60532	1.0	11970	1	0.12659
Olfr57	4	0.9562	0.9561	1.0	19487	0	0.12878	0.44491	0.5042	1.0	10085	1	0.12878
Cd200r2	4	0.95628	0.95619	1.0	19488	0	0.48709	0.016809	0.045189	0.759247	1189	3	0.48709
Orai3	4	0.95629	0.9562	1.0	19489	0	0.2849	0.057116	0.13148	0.86939	3019	3	0.2849
Tmem143	4	0.95633	0.95624	1.0	19490	0	0.35732	0.029674	0.07388	0.827765	1779	3	0.35732
Cnih2	4	0.95633	0.95624	1.0	19491	0	0.088216	0.17382	0.27823	0.977211	5867	1	0.088216
Olfr640	4	0.95634	0.95625	1.0	19492	0	0.21357	0.20522	0.31661	0.991272	6602	1	0.21357
Tmem215	4	0.95634	0.95625	1.0	19493	0	0.52145	0.011139	0.032099	0.720548	894	3	0.52145
Susd1	4	0.95636	0.95627	1.0	19494	0	0.10832	0.81219	0.8119	1.0	15707	0	0.10832
Ints13	4	0.95638	0.9563	1.0	19495	0	0.54852	0.014924	0.040904	0.741158	1102	3	0.54852
Aspa	4	0.95641	0.95632	1.0	19496	0	0.076843	0.56227	0.58316	1.0	11569	1	0.076843
Pkib	4	0.95648	0.95639	1.0	19497	0	0.3101	0.0026872	0.0096345	0.604265	319	2	0.3101
Pate8	4	0.95649	0.9564	1.0	19498	0	0.56877	0.00079262	0.0029463	0.454477	128	3	0.56877
Pex3	4	0.95652	0.95642	1.0	19499	0	0.19341	0.32922	0.43748	1.0	8810	1	0.19341
Abi3bp	4	0.95654	0.95645	1.0	19500	0	0.26042	0.17661	0.28162	0.977292	5940	2	0.26042
Coro7	4	0.95659	0.95649	1.0	19501	0	0.20468	0.16791	0.27085	0.970035	5745	2	0.20468
Gk	4	0.95659	0.9565	1.0	19502	0	0.56831	0.0021224	0.0077166	0.580291	266	3	0.56831
Rcan2	4	0.9566	0.9565	1.0	19503	0	0.16045	0.74972	0.74953	1.0	14621	0	0.16045
Prr23a1	4	0.9567	0.95661	1.0	19504	0	0.20558	0.24365	0.36318	1.0	7469	2	0.20558
Pcdhb2	4	0.95672	0.95663	1.0	19505	0	0.34982	0.012856	0.036038	0.723524	994	2	0.34982
Usp21	4	0.95672	0.95664	1.0	19506	0	0.25292	0.26768	0.39213	1.0	7984	2	0.25292
Kdm1a	4	0.95674	0.95665	1.0	19507	0	0.13137	0.42883	0.49438	1.0	9898	1	0.13137
Olfr93	4	0.95676	0.95667	1.0	19508	0	0.39305	0.015323	0.041803	0.742761	1124	2	0.39305
Nup188	4	0.95687	0.95679	1.0	19509	0	0.10753	0.69354	0.69348	1.0	13608	1	0.10753
Etv3	4	0.95687	0.95679	1.0	19510	0	0.11835	0.011938	0.033924	0.723132	942	1	0.11835
Parp16	4	0.9569	0.95682	1.0	19511	0	0.39241	0.022056	0.057024	0.798168	1424	3	0.39241
Eea1	4	0.95693	0.95685	1.0	19512	0	0.18855	0.065093	0.14338	0.879962	3273	1	0.18855
Neurod4	4	0.95694	0.95686	1.0	19513	0	0.22753	0.26131	0.38446	1.0	7858	2	0.22753
Tdo2	4	0.957	0.95693	1.0	19514	0	0.25356	0.068028	0.1471	0.88382	3344	2	0.25356
Kif27	4	0.95705	0.95698	1.0	19515	0	0.15174	0.14665	0.24483	0.961976	5219	1	0.15174
Asf1a	4	0.9571	0.95703	1.0	19516	0	0.20285	0.31089	0.42777	1.0	8626	1	0.20285
Dact1	4	0.95713	0.95707	1.0	19517	0	0.34923	0.044745	0.10604	0.860287	2457	3	0.34923
Olfr728	4	0.95719	0.95713	1.0	19518	0	0.26292	0.2192	0.33369	0.993542	6913	2	0.26292
Olfr1298	4	0.95722	0.95716	1.0	19519	0	0.20132	0.75367	0.75353	1.0	14690	0	0.20132
Zfp617	4	0.95722	0.95716	1.0	19520	0	0.26502	0.65032	0.65383	1.0	12891	1	0.26502
Dnajb13	4	0.95723	0.95717	1.0	19521	0	0.27296	0.14848	0.24705	0.962654	5265	2	0.27296
Dffb	4	0.95727	0.95722	1.0	19522	0	0.19189	0.61284	0.62244	1.0	12287	1	0.19189
1700029J07Rik	5	0.95733	0.95745	1.0	19523	0	0.42427	0.030205	0.082202	0.83768	1800	3	0.42427
Tgm4	4	0.9574	0.95736	1.0	19524	0	0.23163	0.20503	0.31639	0.991197	6598	2	0.23163
Zdhhc21	4	0.95745	0.95741	1.0	19525	0	0.13356	0.4861	0.53034	1.0	10600	1	0.13356
Olfr1213	4	0.9575	0.95746	1.0	19526	0	0.21631	0.092933	0.17834	0.909638	3988	2	0.21631
NO_SITE_227	1	0.95755	0.95774	1.0	19527	0	0.54387	0.042454	0.042404	0.746676	2341	1	0.54387
Ctsd	4	0.95755	0.9575	1.0	19528	0	0.30613	0.070883	0.15077	0.887053	3415	2	0.30613
Hsfy2	4	0.95756	0.95751	1.0	19529	0	0.28499	0.17619	0.28111	0.977292	5930	2	0.28499
Tff3	4	0.95764	0.95759	1.0	19530	0	0.16774	0.28165	0.40906	1.0	8281	2	0.16774
Lrrc14b	4	0.95766	0.95762	1.0	19531	0	0.41035	0.040869	0.097891	0.860287	2262	3	0.41035
Gbp10	7	0.95769	0.95763	1.0	19532	0	0.00020043	0.20308	0.37566	1.0	6550	1	0.00020043
Slc25a20	4	0.95773	0.95769	1.0	19533	0	0.16913	0.10683	0.19559	0.918932	4330	1	0.16913
Dtx4	4	0.95774	0.95771	1.0	19534	0	0.73547	0.0002686	0.0010168	0.342684	63	3	0.73547
